设备编号,下单时间,订单编号,购买数量（个）,手续费（元）,总金额（元）,支付状态,出货状态,收款方,退款金额（元）,购买用户,商品ID,商品详情,省市区,软件版本
113612,2018/9/23 8:06,113612qr15376611542435,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0qxiBi4niTMwMYfu3zKf8Cc,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/22 7:59,113014qr15375743654133,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0ijG0upwkUDtwMXuVQxzupc,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/21 16:00,113014qr15375168194310,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0iKcnr0kbV7-Vszvp3SPc0Q,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/21 7:59,113014qr15374879734824,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0l_OWNN6gXUZ_l2KIX1ed4s,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/19 13:28,113612qr15373348754497,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0mpgQx1D2c0tGCCefOHbY0Y,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/18 15:30,113612qr15372558486555,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0h_AO9F-CWKD5sIfKRE8bcc,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/18 13:38,113612qr15372491288003,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0gtJ0sdTAP8Q55JkaTM-NHU,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/17 18:55,113612dc15371817309961,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0kajQRF-7tDCME3n2UpjGF4,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/16 15:51,113014qr15370843012317,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0szfYfMvoJgAE9DDRvo6m7E,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/15 21:13,113612qr15370171731024,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0iOdoWb5KGGjfTSk9zYNJ9I,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/15 15:38,113612dc15369971172883,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0l2v0KmhYfKnzpIAV6MB124,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/15 9:30,113612qr15369750561093,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0qcrdOYYEhW5xwFLqOgl8gA,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/14 13:13,113612qr15369019762409,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0i-H9KNW-qxRNIcb0bWmMeE,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/13 13:28,113014qr15368164766399,1,0.05,5.0,支付宝,出货成功,平台,0.0,os-xL0vegOZcXoKy3QZgvpb2xroY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/13 0:28,113612dc15367696847096,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0sB1nnaraKnWFOLR4YtVFoE,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/12 16:34,113612qr15367412958108,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0twz3vfkdxHb9Tosma5PJKk,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/10 13:26,113014qr15365571669087,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0pTIy6kobHUbFZxAMHLPbPg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/8 20:02,113612qr15364081158985,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0mypKYi9fZnnaahlxONSDaQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/8 13:23,113014qr15363841769447,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0lSQ9gil6HdmGHcoyOfl8j8,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/8 9:33,113612qr15363703872008,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0pcTE3PV0Ljn-V670kzKAJA,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/7 16:45,113014qr15363099385529,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0uTBvA0KJ_dIePG-Pq_SQIQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/7 16:45,113014qr15363099023310,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0hCwsoebGA4visnQy0bXgvs,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/7 16:44,113014qr15363098577454,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0gEj3wtztW2nXABXNNk0enA,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/7 16:43,113014qr15363098049270,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0lnhcEDPjPp8Ch-mGbvsUVg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/7 9:33,113612qr15362839954746,1,0.05,5.0,支付宝,出货成功,平台,0.0,os-xL0vW70oT_clKgQ2R2cLxcS7M,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/6 23:50,113612dc15362490463827,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0ib0inh9pzp1UpYRzW3ssck,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/6 16:03,113612qr15362210148780,1,0.05,5.0,支付宝,出货成功,平台,0.0,os-xL0iokm-TUbBMjF8T7r4kDnQ8,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/6 13:26,113014qr15362115486056,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0r8HMAvYUZIlAoURNHvT75g,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/6 13:25,113014qr15362114593158,1,0.05,5.0,支付宝,出货成功,平台,0.0,os-xL0kQiJmZKjPEEMwvIbqMKFa8,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/5 19:09,113612qr15361457418285,1,0.05,5.0,微信,出货成功,平台,0.0,ooCjVwDk9XYBHIJLuzsYIOz2j5Go,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/5 12:22,113612qr15361213345552,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0hwkn4QqNIf2y5myRgeJJ68,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/5 10:24,113612qr15361142488212,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0h06oiHD3GxoHZPKi1b7SHc,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/5 2:42,113612qr15360865647261,1,0.05,5.0,支付宝,出货成功,平台,0.0,os-xL0rihzhUNhDVBwqw2AYJKBac,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/4 3:07,113612qr15360016088161,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0g8_naTEeQpxgz6nNLxcl3E,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/4 0:24,113612dc15359918991189,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0lIqgIACicfjT1KqqI2MYPQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/3 15:55,113014qr15359613155150,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0sBheOGaPqh9ZKlA2NWD25k,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/3 10:49,113612qr15359429847095,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0g2m4CWoXYPz5LI4DgYCUXg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/3 9:37,113014qr15359386461916,1,0.05,5.0,支付宝,出货成功,平台,0.0,os-xL0lHXv0BLSnSaZt6hZGzxOg0,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/2 3:20,113612qr15358296155621,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0iOOdMWXSpkoi4ICWKLEhM4,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/2 3:19,113612qr15358295623908,1,0.05,5.0,微信,出货成功,平台,0.0,os-xL0sP0P6UIZ4hapmoLR74Vg80,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/30 23:54,113612dc15383228646987,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0i09VxVh6SDKdE8_sMCGWu0,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/30 23:54,113612dc15383228646987,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0i09VxVh6SDKdE8_sMCGWu0,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/29 22:47,113612qr15382324232203,1,0.09,5.0,微信,出货成功,平台,0.0,os-xL0hP1xz2ZOM2GlUR4qvvpOY4,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/29 21:54,113014qr15382292474006,1,0.11,5.0,微信,出货成功,平台,0.0,os-xL0gTPOtYYtval3zp7gbdnYU8,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/28 12:04,113014qr15381074714387,1,0.15,5.0,微信,出货成功,平台,0.0,os-xL0vDFv4hf7C4g5Crqq5iK1XI,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/27 23:54,113612qr15380636731579,1,0.09,5.0,微信,出货成功,平台,0.0,os-xL0sBu573Eimx1J-SxXRTzL5U,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/27 18:38,113014qr15380446834751,1,0.17,5.0,微信,出货成功,平台,0.0,os-xL0vOIcdqa3PtAItfkAvza1vw,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/26 18:23,113014qr15379573873626,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0lDj9zSQr3CSykiz5TmPzS0,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/26 18:23,113014qr15379573873626,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0lDj9zSQr3CSykiz5TmPzS0,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/26 10:09,113612qr15379277906858,1,0.07,5.0,微信,出货成功,平台,0.0,os-xL0hZFla7b_dyrnmx0KCLlNxI,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/25 23:31,113612qr15378894895795,1,0.13,5.0,微信,出货成功,平台,0.0,os-xL0it7RmEyi0N9DIN7izpWehM,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/25 15:17,113014qr15378598326499,1,0.51,5.0,微信,出货成功,平台,0.0,os-xL0pN1PUH1ItHmG_wHHqLC8pg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/25 13:59,113612qr15378551718623,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0r2vOj11z2IByMP14dd6_-w,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/25 13:59,113612qr15378551718623,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0r2vOj11z2IByMP14dd6_-w,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/24 17:15,113014qr15377805091023,1,0.33,5.0,微信,出货成功,平台,0.0,os-xL0hS4WiCq-mi1hUls-rf1yY8,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/23 22:01,113014qr15377112995628,1,0.25,5.0,微信,出货成功,平台,0.0,os-xL0u5-8BN3DrR3LVmbRJPTAyA,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/23 22:01,113014qr15377112995628,1,0.25,5.0,微信,出货成功,平台,0.0,os-xL0u5-8BN3DrR3LVmbRJPTAyA,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/23 8:12,113612qr15376615492683,1,0.09,5.0,微信,出货成功,平台,0.0,os-xL0uTBvA0KJ_dIePG-Pq_SQIQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/22 17:36,113014qr15376089691685,1,0.18,5.0,微信,出货成功,平台,0.0,os-xL0nJ96TioXtHZY3TKg75tUXQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/22 15:19,113014qr15376007717772,1,0.35,5.0,微信,出货成功,平台,0.0,ooCjVwCeSy6WVvItn2OOLSAZEPJk,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/22 13:43,113612qr15375949874598,1,0.29,5.0,微信,出货成功,平台,0.0,os-xL0qrXEHY0K3XzhuJ-Fu0WGkw,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/22 13:43,113612qr15375949874598,1,0.29,5.0,微信,出货成功,平台,0.0,os-xL0qrXEHY0K3XzhuJ-Fu0WGkw,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/21 18:16,113014qr15375250039582,1,0.17,5.0,微信,出货成功,平台,0.0,ooCjVwHy7GDwz1KlP7KAlgA9hLHQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/20 21:58,113014qr15374519129623,1,0.17,5.0,微信,出货成功,平台,0.0,os-xL0oFKX2cdu3zhltjAaTIhagg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/20 13:11,113612qr15374202763212,1,0.1,5.0,支付宝,出货成功,平台,0.0,os-xL0so0_23CjC2GIsY5eLYGyMo,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/20 13:11,113612qr15374202763212,1,0.1,5.0,支付宝,出货成功,平台,0.0,os-xL0so0_23CjC2GIsY5eLYGyMo,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/20 10:33,113014qr15374108288501,1,0.14,5.0,微信,出货成功,平台,0.0,os-xL0mN6UUsko0ht4qstuudKfE8,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/19 10:23,113014qr15373238016382,1,0.22,5.0,微信,出货成功,平台,0.0,os-xL0h_OR4oZHVD7g0ixnGH6oCY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/19 10:23,113014qr15373238016382,1,0.22,5.0,微信,出货成功,平台,0.0,os-xL0h_OR4oZHVD7g0ixnGH6oCY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/18 13:55,113612qr15372501148000,1,0.13,5.0,微信,出货成功,平台,0.0,os-xL0twz3vfkdxHb9Tosma5PJKk,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/18 11:21,113612qr15372409133808,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0srKVmfrGEMjzabhSG_wxMg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/18 11:21,113612qr15372409133808,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0srKVmfrGEMjzabhSG_wxMg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/17 19:37,113612qr15371842546749,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0s52QqXs2MXkGLVhRrcYjcY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/17 19:37,113612qr15371842546749,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0s52QqXs2MXkGLVhRrcYjcY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/17 15:59,113014qr15371711395376,1,0.08,5.0,微信,出货成功,平台,0.0,os-xL0rnvWdfdtHrwyrSHFJqEBcc,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/17 13:28,113014qr15371620886320,1,0.1,5.0,支付宝,出货成功,平台,0.0,os-xL0vzsEPp-P70YQ7mWOrTLiWo,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/17 13:27,113014qr15371620295592,1,0.2,5.0,微信,出货成功,平台,0.0,os-xL0hnJf_oD_SmxvDHZgyFCqzY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/16 7:54,113014qr15370556943145,1,0.11,5.0,微信,出货成功,平台,0.0,os-xL0maaf_OwAOz40fokzaiuPQQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/15 21:33,113014qr15370184069395,1,0.11,5.0,支付宝,出货成功,平台,0.0,os-xL0ib0inh9pzp1UpYRzW3ssck,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/15 18:16,113014qr15370066035914,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0nUl5zYRShx-tWNhnK5onW8,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/15 15:28,113612qr15369964931909,1,0.14,5.0,微信,出货成功,平台,0.0,os-xL0vJoZFHzq-HdXSUMvnBMQBY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/15 10:56,113014qr15369801517112,1,0.13,5.0,微信,出货成功,平台,0.0,os-xL0kfoP9vefph1jzwwBjznrDY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/15 10:56,113014qr15369801517112,1,0.13,5.0,微信,出货成功,平台,0.0,os-xL0kfoP9vefph1jzwwBjznrDY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/14 15:20,113612qr15369096394428,1,0.2,5.0,支付宝,出货成功,平台,0.0,os-xL0hSRx6vToU52kQp3Ba02mXc,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/14 15:20,113612qr15369096394428,1,0.2,5.0,支付宝,出货成功,平台,0.0,os-xL0hSRx6vToU52kQp3Ba02mXc,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/13 15:54,113014qr15368252666402,1,0.48,5.0,支付宝,出货成功,平台,0.0,os-xL0mO5qoNbm51DOQ9lpIIAQeM,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/13 15:54,113014qr15368252666402,1,0.48,5.0,支付宝,出货成功,平台,0.0,os-xL0mO5qoNbm51DOQ9lpIIAQeM,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/13 12:18,113014qr15368123116494,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0rJiiIUHNJ54PkFrUHnzsiM,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/12 15:52,113014qr15367387642359,1,0.19,5.0,微信,出货成功,平台,0.0,os-xL0qug8517TsY1fWRMxK4pXGY,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/10 19:11,113612qr15365779367094,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0pId3EtD3ediL6diGukCVc4,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/10 19:11,113612qr15365779367094,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0pId3EtD3ediL6diGukCVc4,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/10 14:32,113014qr15365611289613,1,0.08,5.0,微信,出货成功,平台,0.0,os-xL0r6ea7sit3IaINZurbx36vQ,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/10 0:11,113014qr15365094849251,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0qJ_c_bNL12yx3qFZaJ9yMw,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/10 0:11,113014qr15365094849251,1,0.1,5.0,微信,出货成功,平台,0.0,os-xL0qJ_c_bNL12yx3qFZaJ9yMw,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/9 15:53,113014qr15364795698586,1,0.11,5.0,微信,出货成功,平台,0.0,os-xL0nbckHghSUxS7YEZFGTp2Ps,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/9 12:05,113014qr15364659578171,1,0.12,5.0,微信,出货成功,平台,0.0,os-xL0o5m-ivdDNwFe_7oNWjNwvk,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/6 8:30,113612qr15361938341650,1,0.33,5.0,微信,出货成功,平台,0.0,os-xL0m9joam6YOrLT_D1ksg63Rk,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/5 17:12,113612qr15361387124824,1,0.15,5.0,微信,出货成功,平台,0.0,os-xL0rlSID0V4flXnr03tuhkUEg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/5 17:12,113612qr15361387124824,1,0.15,5.0,微信,出货成功,平台,0.0,os-xL0rlSID0V4flXnr03tuhkUEg,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/5 13:29,113014qr15361253628822,1,0.08,5.0,微信,出货成功,平台,0.0,os-xL0u_O6ZKfNHQYqGSjGiU4nl0,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/3 10:39,113014qr15359423287009,1,0.3,5.0,微信,出货成功,平台,0.0,os-xL0sQSusu1QR8HGrxqG0RGhzI,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/3 10:39,113014qr15359423287009,1,0.3,5.0,微信,出货成功,平台,0.0,os-xL0sQSusu1QR8HGrxqG0RGhzI,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/2 15:52,113014qr15358747391078,1,0.11,5.0,微信,出货成功,平台,0.0,os-xL0iELKMGF7tKTdJM41aKk-ko,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/2 2:16,113612dc15358257651371,1,0.0,5.0,现金,出货成功,售货机自收,0.0,os-xL0lv5M_iwQSnHNOpeanOb-xk,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/1 13:32,113612qr15357799435684,1,0.07,5.0,微信,出货成功,平台,0.0,os-xL0oUQJRnnuFOS02mOJuiA9zM,商品0019,雀巢咖啡瓶装X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112807,2018/9/30 21:32,112807qr15383143828067,1,0.05,4.5,微信,出货成功,平台,0.0,os-xL0irZrErQxOSmnqb75hGKfaE,商品0117,康师傅红烧牛肉面X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
114189,2018/9/30 18:26,114189qr15383031855648,1,0.05,4.5,微信,出货成功,平台,0.0,os-xL0rjC7Pv5avTSHq_ERcw0xIM,商品0117,康师傅红烧牛肉面X1,广东省广州市花都区,V3.0.37;rk3288;(900x1440)
114189,2018/9/30 18:25,114189qr15383031376890,1,0.05,4.5,微信,出货成功,平台,0.0,os-xL0k6n1DJSof3bI8vccx-PccY,商品0117,康师傅红烧牛肉面X1,广东省广州市花都区,V3.0.37;rk3288;(900x1440)
112804,2018/9/30 17:37,112804up153830023917251931,1,0.05,4.5,会员余额,出货成功,,0.0,os-xL0iKcnr0kbV7-Vszvp3SPc0Q,商品0117,康师傅红烧牛肉面X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112813,2018/9/30 16:54,112813qr15382976649882,1,0.05,4.5,微信,出货成功,平台,0.0,ooCjVwD7dMBT59oXjurTi0o6RksE,商品0117,康师傅红烧牛肉面X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
